ID	redshift	Flux (Ha 6563) MAST G235M	F_err(Ha 6563) MAST G235M	Optimal dline (Ha 6563) MAST G235M	Flux (Hb 4861) MAST G235M	F_err(Hb 4861) MAST G235M	Optimal dline (Hb 4861) MAST G235M	Flux ([OIII]4959) MAST G235M	F_err([OIII]4959) MAST G235M	Optimal dline ([OIII]4959) MAST G235M	Flux ([OIII]5007) MAST G235M	F_err([OIII]5007) MAST G235M	Optimal dline ([OIII]5007) MAST G235M	Flux ([NII]6583) MAST G235M	F_err([NII]6583) MAST G235M	Optimal dline ([NII]6583) MAST G235M	Flux (Ha 6563) JADES G235M	F_err(Ha 6563) JADES G235M	Optimal dline (Ha 6563) JADES G235M	Flux (Hb 4861) JADES G235M	F_err(Hb 4861) JADES G235M	Optimal dline (Hb 4861) JADES G235M	Flux ([OIII]4959) JADES G235M	F_err([OIII]4959) JADES G235M	Optimal dline ([OIII]4959) JADES G235M	Flux ([OIII]5007) JADES G235M	F_err([OIII]5007) JADES G235M	Optimal dline ([OIII]5007) JADES G235M	Flux ([NII]6583) JADES G235M	F_err([NII]6583) JADES G235M	Optimal dline ([NII]6583) JADES G235M	Flux (Ha 6563) MAST G395M	F_err(Ha 6563) MAST G395M	Optimal dline (Ha 6563) MAST G395M	Flux (Hb 4861) MAST G395M	F_err(Hb 4861) MAST G395M	Optimal dline (Hb 4861) MAST G395M	Flux ([OIII]4959) MAST G395M	F_err([OIII]4959) MAST G395M	Optimal dline ([OIII]4959) MAST G395M	Flux ([OIII]5007) MAST G395M	F_err([OIII]5007) MAST G395M	Optimal dline ([OIII]5007) MAST G395M	Flux ([NII]6583) MAST G395M	F_err([NII]6583) MAST G395M	Optimal dline ([NII]6583) MAST G395M	Flux (Ha 6563) JADES G395M	F_err(Ha 6563) JADES G395M	Optimal dline (Ha 6563) JADES G395M	Flux (Hb 4861) JADES G395M	F_err(Hb 4861) JADES G395M	Optimal dline (Hb 4861) JADES G395M	Flux ([OIII]4959) JADES G395M	F_err([OIII]4959) JADES G395M	Optimal dline ([OIII]4959) JADES G395M	Flux ([OIII]5007) JADES G395M	F_err([OIII]5007) JADES G395M	Optimal dline ([OIII]5007) JADES G395M	Flux ([NII]6583) JADES G395M	F_err([NII]6583) JADES G395M	Optimal dline ([NII]6583) JADES G395M	Flux (Ha 6563) MAST G395H	F_err(Ha 6563) MAST G395H	Optimal dline (Ha 6563) MAST G395H	Flux (Hb 4861) MAST G395H	F_err(Hb 4861) MAST G395H	Optimal dline (Hb 4861) MAST G395H	Flux ([OIII]4959) MAST G395H	F_err([OIII]4959) MAST G395H	Optimal dline ([OIII]4959) MAST G395H	Flux ([OIII]5007) MAST G395H	F_err([OIII]5007) MAST G395H	Optimal dline ([OIII]5007) MAST G395H	Flux ([NII]6583) MAST G395H	F_err([NII]6583) MAST G395H	Optimal dline ([NII]6583) MAST G395H	Flux (Ha 6563) JADES G395H	F_err(Ha 6563) JADES G395H	Optimal dline (Ha 6563) JADES G395H	Flux (Hb 4861) JADES G395H	F_err(Hb 4861) JADES G395H	Optimal dline (Hb 4861) JADES G395H	Flux ([OIII]4959) JADES G395H	F_err([OIII]4959) JADES G395H	Optimal dline ([OIII]4959) JADES G395H	Flux ([OIII]5007) JADES G395H	F_err([OIII]5007) JADES G395H	Optimal dline ([OIII]5007) JADES G395H	Flux ([NII]6583) JADES G395H	F_err([NII]6583) JADES G395H	Optimal dline ([NII]6583) JADES G395H
10009693	6.28599376348805			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0	0.40204974792275483	0.09732939744679689	5.0	0.15917343144537124	0.07790209399206507	5.5	0.11640405163713687	0.0885609636234271	7.5	0.6002212144605099	0.0804193758983442	6.5	0.12817736537513008	0.09673889738397136	5.0	0.37431018445413733	0.14921578521850445	5.0	0.0690842784124594	0.09286822459666637	5.0	0.04291614476172262	0.0892339604476214	5.0	0.5007676091036933	0.08753126448594184	4.5	0.10560034464748003	0.12844065116541317	5.0	0.542296175405558	0.13254773674604042	5.0	0.2558725322658993	0.10324062776553718	5.0	0.09470728635917242	0.09910250671698438	5.0	0.7410715161336809	0.09715795433532462	5.0	0.05201662193707158	0.1310133114693325	5.0	0.3057553289400356	0.22339308266894264	5.0	0.12279922286865255	0.16315079992104833	5.0	0.406924501140187	0.17685604481438577	6.0	0.6369570466290293	0.15377483397580027	5.0	0.2114964355249906	0.2220377508492542	5.0
10009848	4.37			5.0	0.05661113720945874	0.09518386622229141	5.0	0.09689855993534105	0.09143224676606701	5.0	0.2253791479657339	0.10610309546378682	7.0			5.0			5.0	0.20063406499082345	0.13512257189582738	5.0	0.152784565035995	0.12983474475256487	5.0	0.12933804582425742	0.12735733486888579	5.0			5.0	0.008646000809085187	0.05066807880015611	4.5			5.0			5.0			5.0	0.011926681608721686	0.05035395810834638	5.0	0.10296632714992891	0.07208460525382789	5.0			5.0			5.0			5.0	0.16608360729981525	0.07164726602182697	5.0	0.13089143260654781	0.06878421466732583	4.5			5.0			5.0			5.0	0.11531632178271896	0.06835309299091238	5.0	0.30551466847407643	0.2379300058286816	5.0			5.0			5.0			5.0	0.3036210930436769	0.2229615897708505	5.0
10013545	4.03498294164463			5.0	1.0891786462708568	0.06908762756049569	5.5	2.4325047225711423	0.06637534696717097	5.5	5.631705473427239	0.059430427014279474	5.0			5.0			5.0	1.2426991880896419	0.08671462832221795	5.0	2.6987816880520565	0.09127377555058042	5.5	8.186567173489651	0.08173130367718277	4.5			5.0	2.6146272694193446	0.05303277443722823	5.5			5.0			5.0			5.0	0.0852895679010127	0.045650596878622995	5.0	4.907578328468384	0.0874157445930473	7.5			5.0			5.0			5.0	0.0358289807747633	0.05495114614519952	5.0	2.707413253009671	0.06381705169221767	5.0			5.0			5.0			5.0	0.2800796486664088	0.05984163643985359	5.0	4.821465050049676	0.13362783127810254	5.0			5.0			5.0			5.0	0.7296340175061415	0.13281710764440394	5.0
10013609	6.928894			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0	0.15097172005099752	0.028920446867082523	7.5	0.6921196981313569	0.07182054307644295	6.0	0.9224413411304061	0.06298109986750546	5.0	2.9305224482274546	0.05525160334653597	4.5			5.0	2.1572490882355426	0.13513771134849192	5.0	0.6252227802850677	0.09956597693854675	4.5	1.3201149816170317	0.1171708591776038	6.0	3.590190793621995	0.1049209043429283	5.5	0.15020117757428958	0.1201375169122426	5.0			5.0	0.6051510770879329	0.08268626714290181	4.5	1.2658667573913374	0.08283896550313061	5.0	2.833178742243801	0.07772744367603031	4.5			5.0			5.0	0.8457768742931333	0.22648734827961947	6.0	1.1729306128833477	0.18636213865917692	4.5	3.1870139007309475	0.18280611515291978	4.5			5.0
10013618	5.94372301071691			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0	0.6852239273613967	0.03367701482681202	4.5	0.2831778626723501	0.02537047241140141	5.0	0.5057713000556602	0.024371149530525726	5.0	1.2012219724683737	0.023903731582750644	4.5	0.10377061638283515	0.03346934118038676	5.0	0.7469173609928017	0.04599052629685936	4.5	0.3488804014663647	0.03893514820060074	6.5	0.587013337916177	0.03346184253493032	4.5	1.4077737726137716	0.036697619339104474	5.5	0.046998697255174644	0.03232291201093537	5.0			5.0	0.3126407850591578	0.03996010824120966	5.0	0.4954206057829145	0.038478857257814546	5.0	1.3335062129574686	0.03956388678150801	5.0			5.0			5.0	0.3665433413971067	0.11191584448510196	5.0	0.618465042596756	0.10253172383743732	5.0	1.6138653867471768	0.10057528986043682	5.0			5.0
10013620	5.91753186734937			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0	1.078396122588457	0.03696290551565666	5.0	0.34178609125575155	0.046305149116390804	4.5	0.7852897867371995	0.0444827010889757	5.0	1.8753216325639561	0.04877770622347053	6.0	0.126609776169711	0.031813414657504875	5.0	1.351993947224611	0.09861518552037504	5.0	0.5099019754431072	0.07297201811769898	4.5	0.9151320658536646	0.07011636333931268	5.0	2.2768264070227264	0.06877845512468563	4.5	0.14430724234480505	0.09801688454682159	5.0			5.0	0.3227838647842404	0.07249875709921111	5.0	0.5567598267692738	0.06981382357358293	5.0	1.9159055297384038	0.06844118274227207	5.0			5.0			5.0	0.22141475338565383	0.15813547216363583	5.0	0.4470961059521705	0.15194706832937185	5.0	2.6253627333255145	0.16327360505781438	5.5			5.0
10013704	5.919825			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0	2.581660502128212	0.06492061687414248	4.5	0.9238708926842827	0.0441849528147672	7.0	1.4035465659663091	0.03466409045770693	5.0	4.297813184880078	0.034003218984018084	4.5	0.4047733146538018	0.06452674175163053	4.5	3.2538637754102124	0.10824434563544937	5.5	0.966382171971862	0.06720584330273285	5.5	1.797719907799847	0.06457583946684957	6.0	4.8335604552621865	0.056656284190773294	5.0	0.5871485464614816	0.09622929657956562	4.5	2.6059219233948485	0.06643579439504434	4.5	0.8074874194734258	0.041000988010631643	5.0	1.458426622192045	0.03937012776269972	5.0	4.429746482683378	0.036623194745086074	4.5	0.27725227868795566	0.053894077298498426	5.0	2.9543771319150354	0.11441325178240533	4.5	1.0059706790550116	0.07852247590949	5.0	1.7689033147485886	0.07544961196351144	5.0	5.028938616646546	0.07400993867144438	4.5	0.44770191012338323	0.11371910351754877	5.0
10013905	7.197212			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0	0.4825443900293407	0.03858912360302659	5.0	0.6176474355325207	0.04539997063408812	6.0	1.8442135135448205	0.03635877630779274	5.0			5.0			5.0	0.7577364538160732	0.07746273539609115	5.0	0.6101304468276365	0.06657341692381218	5.0	2.208249908913903	0.09235254746664803	8.0			5.0																		5.0	0.25369955007088096	0.14138816029377435	5.0	0.5721637656553124	0.14140251120621503	5.0	2.080519556873051	0.13326285182692452	5.0			5.0
10015338	5.07627227996806			5.0	0.8424923038524873	0.211896331640501	5.0	1.5419885094415815	0.20353555807304324	4.5	4.8436380433653525	0.21560715741983671	5.5			5.0			5.0	0.9360305256596105	0.28690012365074397	5.0	2.441636435252527	0.27567270072690536	5.0	5.9883735741322806	0.29622207363769243	5.5			5.0	2.4493381112324064	0.06607870772374337	5.0	0.7052036740913069	0.07291919641183614	7.0			5.0			5.0	0.011595251055025188	0.05687581252202869	5.0	2.940286364940463	0.12648181022565622	5.0	0.856500688364027	0.06985277809083122	5.0			5.0			5.0	0.44500253056714445	0.12571444169322132	5.0	2.1133692096827668	0.11068099492914045	5.5			5.0			5.0	4.224121590477558	0.05888523293348861	4.5	0.17823468387367555	0.104335982825038	5.0	2.6757227291220214	0.25687344633284126	4.5			5.0			5.0	5.387664961401293	0.17864565356314932	5.0	0.3443122076264303	0.25531498824952303	5.0
10016186	3.92792643507394			5.0	1.014572159076827	0.061130709760359773	5.0	1.864877869833926	0.0719275949358583	6.0	4.9917767638411705	0.07054726777240111	6.0			5.0			5.0	1.2963587772828735	0.10339961851148617	5.5	1.7683103994262357	0.09069666939551829	5.0	5.197122545999472	0.08896606311128664	5.0			5.0	2.5156039655441216	0.045688537951377416	4.5			5.0			5.0			5.0	0.12326208926193495	0.037078207411095444	5.0	3.152872184799863	0.07206626417317054	4.5			5.0			5.0			5.0	0.2434469915128529	0.07162903621700352	5.0	2.7005255051098924	0.060336502642465505	6.0			5.0			5.0			5.0	0.1423665864155681	0.03997344789034159	5.0	3.0688880143966952	0.10940465653287645	4.5			5.0			5.0			5.0	0.006199333130622535	0.11624890716495388	5.0
10016374	5.50325569707072			5.0			5.0			5.0			5.0			5.0			5.0	0.6414707788049613	0.0	5.0			5.0			5.0			5.0	1.483721785317011	0.047072361835624875	6.0			5.0			5.0			5.0	0.0019448552787302423	0.041845969901209173	5.0	1.8271155427671268	0.062484245880283416	6.5			5.0			5.0			5.0	0.02641999484263803	0.04810644410340955	5.0	1.534335941048603	0.05490485147515706	4.5	0.47094818046068254	0.06251695040836916	4.5	1.1369514176207056	0.06001835676524765	5.0	3.6133470362716453	0.06202933438029445	5.0	0.014539109245464582	0.05750214857667188	5.0	2.0802007905308244	0.0989329824608574	5.0	0.662357652798734	0.13156643319840394	5.0	1.340229002245573	0.13325603041451953	5.0	4.4265189283788215	0.13071333810640082	5.0	0.27172929114838335	0.09328664080643202	5.0
10035295	3.58892350772953	5.286372962827385	0.07327485317370273	6.5	1.6993934021662014	0.08464526879429868	4.5	3.1817519290303364	0.08132827377589866	4.5	9.681698203711505	0.08919275827144275	6.0	0.042251163134506685	0.06648663266911192	5.0	5.893237707219573	0.10191050275895094	6.0	1.6865198056618322	0.09502352407101647	4.5	3.2079846063102453	0.11182522684791882	6.5	9.325693650776195	0.10013414608022801	5.0	0.10790435898858695	0.09246671295479965	5.0	4.942687134365403	0.05148545243640087	6.5			5.0			5.0			5.0	0.12499838078633572	0.03618483811649366	5.0	5.54810563966619	0.056299979621241544	4.5			5.0			5.0			5.0	0.31965743505199906	0.055958406135998666	4.5	5.151606663089529	0.07413512447575749	5.5			5.0			5.0			5.0	0.033713751100219166	0.06892654435515426	5.0	5.743775405436027	0.1372415134079676	4.5			5.0			5.0			5.0	0.009532423547361814	0.1364088654679375	5.0
10056849	5.8142066790736			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0			5.0	1.165407515131083	0.05052554114185816	4.5	0.4457531983284993	0.056647258636702266	5.0	0.3701013651957987	0.06084398841268455	5.5	1.418384273887018	0.05337679177554658	5.0	0.14000160205079973	0.043485140091853794	5.0	1.4685701077459896	0.07933509333943428	4.5	0.5181690260168298	0.11567014094696695	5.0	0.4359038656089926	0.11114355665849465	5.0	1.736055265469509	0.12189119382740629	6.0	0.17994875426197707	0.06828936384890381	5.0			5.0	0.379131827127823	0.06759224576752235	5.0	0.6523130018316411	0.06465992576842951	5.0	1.6736734672210911	0.07252247321503129	6.5			5.0			5.0	0.5388947296106673	0.11990846116394528	5.0	0.9578347583115168	0.11521601632109495	5.0	2.0997339575419587	0.13841766489113935	7.0			5.0
