ID	redshift	Flux (Ha 6563) MAST	F_err(Ha 6563) MAST	Flux (Ha 6563) JADES	F_err(Ha 6563) JADES	Flux (Hb 4861) MAST	F_err(Hb 4861) MAST	Flux (Hb 4861) JADES	F_err(Hb 4861) JADES	Flux ([OIII]4959) MAST	F_err([OIII]4959) MAST	Flux ([OIII]4959) JADES	F_err([OIII]4959) JADES	Flux ([OIII]5007) MAST	F_err([OIII]5007) MAST	Flux ([OIII]5007) JADES	F_err([OIII]5007) JADES	Flux ([NII]6583) MAST	F_err([NII]6583) MAST
7762	4.14863310108243					0.2504693111280644	0.011217096134262625	0.25293679377554074	0.013910161007895166	0.46500139531977247	0.011347788370599252	0.4583662116926791	0.01596742503908558	1.264736770419716	0.011130390324672418	1.2212217092873863	0.015662746528839568		
7809	3.57819206358422					0.1879854120857834	0.04360678758110134	0.29344711752386293	0.05728112665852775	0.8429483195541774	0.0514525437037922	0.6568112321881506	0.044417395314771124	1.8398412014045584	0.05370567273617767	1.4683896086976194	0.04621281059353128	0.054791570947745685	0.019199991350531485
7892	4.22872754610498					0.19463373789292676	0.013477934747290756	0.18166268720303133	0.016775143961903084	0.3615074281092744	0.01277566677296233	0.3650452175435731	0.013925979445540644	0.9552714035711832	0.012502260814934484	0.9431354449435935	0.013660254279409742		
7938	4.80631123887867					0.1689088379862837	0.018813416091770542	0.16491370035082925	0.03296500022931571	0.4176397736109605	0.023226896310054486	0.45735209900116625	0.028832251837890198	1.1019443734212286	0.02278114265667487	1.3080841143510913	0.029662512829403763		
8013	8.47315																		
8079	7.258982																		
8083	4.6487198664651					0.46312339316647366	0.01611281104146631	0.4970605422732844	0.022537120164358996										
8113	4.90277103561231																		
9422	5.935895																		
9452	5.12243857379367					0.05911185212427339	0.03766668751171465	0.13028734012999518	0.06651493633882814	0.13805975065454684	0.045057644743206504	0.00037362631966292504	0.08561509838225355	0.48157618147440096	0.04231170915455564	0.6262491314671468	0.08040612142294871		
9743	5.44012039584156					0.029332294454755433	0.035674556043911676	0.05757815459557954	0.06213635697901293										
16625	6.630648																		
16745	5.56655234405774																		
17072	4.70200977971638					0.00589995845766633	0.01545318158937815	0.012213915682131508	0.0220905177113342	0.04821963206911001	0.015469841544596992	0.005080186149343316	0.01908722757684902	0.1093041509887605	0.015949080502547536	0.12484279547380267	0.018723019318558645		
17260	4.88512714601353					0.017563541402598474	0.01326653369879719	0.04032136652970508	0.01974753078945181	0.019680890023854796	0.016006242726639447	0.06354221476148955	0.017843723509521913	0.06573793726064729	0.015698101764955945	0.03784077483179607	0.017503242869546177		
17566	6.101534																		
17777	4.13366013096712					0.07390090190837083	0.015849748105775312	0.10895338609983723	0.020174190988938457	0.1107260055494469	0.012349491466992862	0.14168418536896257	0.021501599834051005	0.3295008520360606	0.012112181298396396	0.32853370379634883	0.02109132232285152		
18028	3.73094591607022	0.13076144499808737	0.025049566422670786	0.17781964800245248	0.04472049904464847	0.05559862958534277	0.02895558478994359	0.1334936291754393	0.029087528378168616	0.056711633896976796	0.025413014731415922	0.015984596664120877	0.03360468050718666	0.18441741366462217	0.024925313547190235	0.17065762863429437	0.031078249097461423	0.051907857586882156	0.03477785898939658
